timestamp,data
0,-5.575822
1,-6.053124
2,-6.978349
3,-5.541579
4,-6.847090
5,-5.803369
6,-5.429244
7,-5.653292
8,-6.576128
9,-6.443210
10,-5.392394
11,-6.170169
12,-6.764912
13,-6.726929
14,-5.651147
15,-6.687507
16,-6.900497
17,-6.286934
18,-6.288435
19,-6.782363
20,-5.049849
21,-5.294342
22,-6.146097
23,-6.723327
24,-5.564393
25,-6.364078
26,-5.790713
27,-6.780892
28,-6.918562
29,-6.910580
30,-6.580567
31,-5.402923
32,-6.153946
33,-6.999920
34,-6.030208
35,-5.355441
36,-5.888455
37,-5.761468
38,-5.053163
39,-6.673670
40,-5.578374
41,-5.986048
42,-6.312032
43,-6.680601
44,-6.935100
45,-6.833422
46,-6.363314
47,-6.447517
48,-6.644364
49,-6.290240
50,-6.387436
51,-6.553320
52,-6.499290
53,-6.302363
54,-5.947136
55,-5.414344
56,-5.124468
57,-6.154760
58,-6.897384
59,-6.412220
60,-6.961932
61,-5.686901
62,-6.546337
63,-5.649862
64,-6.569921
65,-6.501886
66,-5.233009
67,-6.832338
68,-6.867355
69,-5.477327
70,-6.822477
71,-6.998475
72,-5.065436
73,-6.018681
74,-5.203854
75,-5.084859
76,-6.781320
77,-5.158365
78,-6.698380
79,-5.739442
80,-5.079305
81,-6.849754
82,-6.392468
83,-5.105719
84,-5.442080
85,-6.595019
86,-6.666590
87,-6.511241
88,-6.160764
89,-6.693160
90,-5.413290
91,-6.707862
92,-5.924520
93,-6.619968
94,-5.408110
95,-6.220401
96,-6.418678
97,-6.775529
98,-5.941578
99,-6.704282
100,-5.225038
101,-5.400668
102,-5.673460
103,-5.201764
104,-5.041102
105,-5.544399
106,-5.551152
107,-6.077345
108,-6.849956
109,-6.969831
110,-6.268552
111,-5.452309
112,-6.075741
113,-6.248497
114,-6.886664
115,-6.980822
116,-5.352520
117,-5.574919
118,-5.664594
119,-6.838665
120,-6.022263
121,-5.656930
122,-6.670784
123,-6.555191
124,-5.162712
125,-6.908588
126,-5.260046
127,-5.133304
128,-6.781352
129,-5.321093
130,-5.879842
131,-6.012306
132,-5.803099
133,-6.820810
134,-6.062734
135,-6.328476
136,-5.323486
137,-5.945176
138,-5.493934
139,-5.879437
140,-6.770944
141,-6.175399
142,-5.096781
143,-5.643119
144,-6.426022
145,-5.212883
146,-6.742081
147,-6.864485
148,-5.167811
149,-6.944591
150,-5.715895
151,-6.242452
152,-5.817289
153,-5.166089
154,-6.557543
155,-6.757440
156,-6.149511
157,-5.798541
158,-6.556491
159,-6.294662
160,-5.705029
161,-6.091233
162,-6.317732
163,-6.988575
164,-5.740724
165,-5.285526
166,-5.029375
167,-6.614002
168,-5.716578
169,-6.848155
170,-6.412136
171,-5.981596
172,-6.824832
173,-5.799258
174,-5.381665
175,-6.025632
176,-5.934374
177,-5.604612
178,-6.377205
179,-5.082059
180,-6.832960
181,-6.183143
182,-5.044052
183,-6.758530
184,-6.911448
185,-6.934797
186,-6.761090
187,-6.734328
188,-5.120097
189,-6.086138
190,-6.836239
191,-5.998585
192,-6.292894
193,-6.167870
194,-6.732457
195,-5.727692
196,-6.496341
197,-5.949904
198,-5.112846
199,-5.492321
200,-5.315621
201,-6.809850
202,-5.435143
203,-5.176888
204,-5.419009
205,-6.553426
206,-5.236514
207,-6.531312
208,-6.055939
209,-5.060344
210,-5.245255
211,-6.889112
212,-6.076001
213,-5.105646
214,-5.486420
215,-6.549908
216,-5.883318
217,-6.391843
218,-5.575214
219,-5.907898
220,-6.031782
221,-5.712868
222,-5.561630
223,-5.312074
224,-6.505781
225,-6.639887
226,-5.803432
227,-6.450478
228,-5.507255
229,-5.489759
230,-6.236279
231,-5.782400
232,-6.224063
233,-6.214789
234,-6.161464
235,-6.994846
236,-5.491565
237,-5.607386
238,-5.399776
239,-6.528384
240,-6.445642
241,-5.461242
242,-5.427929
243,-5.003804
244,-6.343143
245,-5.360504
246,-6.331120
247,-6.425249
248,-6.287903
249,-6.918566
250,-6.889989
251,-5.587599
252,-6.085345
253,-6.338635
254,-6.813870
255,-5.916367
