timestamp,data
0,0.142866
1,-0.441234
2,0.541824
3,-1.368467
4,-0.855037
5,1.087569
6,0.592970
7,0.114034
8,0.239550
9,-1.303287
10,-0.887846
11,0.196963
12,-1.239763
13,1.253650
14,0.337786
15,-1.357321
16,-1.071189
17,-1.340839
18,-0.305735
19,-0.218026
20,0.457651
21,0.885684
22,0.043199
23,-1.420712
24,-0.344409
25,0.996241
26,-0.915242
27,-0.050603
28,-0.039769
29,0.278934
30,0.203028
31,-0.793893
32,-0.749945
33,-1.170293
34,1.369518
35,-1.434684
36,-1.317042
37,-0.376866
38,-0.309248
39,0.235321
40,0.670457
41,1.271320
42,-1.347592
43,0.105139
44,0.403875
45,-0.164387
46,0.264557
47,1.131150
48,-0.530090
49,-0.336937
50,1.408721
51,1.208837
52,-1.400259
53,-1.012799
54,-0.050672
55,-1.287073
56,-1.016138
57,1.458293
58,-0.909735
59,0.348102
60,0.973150
61,0.635526
62,-0.473164
63,-1.306837
64,0.393187
65,-0.325208
66,1.126914
67,-0.978132
68,-0.484724
69,0.328665
70,0.872458
71,1.438520
72,-1.444446
73,-0.761512
74,-0.518268
75,-0.527746
76,0.108421
77,-0.242806
78,0.319705
79,0.257640
80,-1.394727
81,1.495738
82,-0.888694
83,0.390106
84,-1.409090
85,-1.168187
86,-0.335917
87,0.041836
88,-0.401975
89,1.143210
90,0.045260
91,1.490700
92,-0.551462
93,-0.362199
94,-0.549418
95,0.343626
96,0.260567
97,1.300261
98,1.393767
99,0.528428
100,-1.392583
101,-0.562579
102,1.283883
103,-0.032967
104,0.606946
105,-0.120177
106,0.344396
107,0.092501
108,0.640156
109,-0.886065
110,-0.356881
111,1.274998
112,-1.185377
113,0.115036
114,0.686416
115,-0.185699
116,-0.738328
117,0.325482
118,-0.933392
119,-0.819606
120,-0.537256
121,0.155587
122,-0.408675
123,0.629663
124,1.257572
125,-0.588357
126,1.277714
127,-0.602930
128,-1.167861
129,0.821977
130,1.476486
131,0.619179
132,-1.262130
133,0.022895
134,0.502261
135,0.592575
136,1.460319
137,0.242973
138,-1.036695
139,0.930758
140,1.459424
141,1.187351
142,0.782635
143,0.255282
144,0.270192
145,1.035589
146,0.158006
147,0.852158
148,-0.602149
149,0.571508
150,-0.041659
151,0.716361
152,1.342563
153,0.148023
154,1.225161
155,1.131514
156,0.159000
157,0.737170
158,-0.594835
159,-1.441515
160,-0.436061
161,1.005677
162,1.314237
163,0.585008
164,-0.482636
165,-1.419788
166,-0.052301
167,-0.681663
168,1.058243
169,0.918405
170,1.270467
171,0.042553
172,0.631894
173,0.229274
174,0.301492
175,0.337573
176,0.461811
177,0.677305
178,0.037772
179,0.796660
180,0.589605
181,0.297370
182,1.337104
183,0.551074
184,-0.932787
185,-1.233832
186,-1.259297
187,-0.003382
188,1.159547
189,1.178640
190,-1.296775
191,-0.382603
192,-0.099917
193,0.437338
194,1.065710
195,0.114650
196,1.355301
197,0.983046
198,0.433704
199,0.427605
200,0.607153
201,-1.311735
202,-0.063520
203,-0.711656
204,-0.958895
205,-0.718263
206,0.128681
207,0.302126
208,1.304035
209,0.297071
210,-0.203129
211,0.097039
212,0.931271
213,-1.259532
214,-1.039646
215,-0.321675
216,-0.552796
217,-1.448174
218,0.079390
219,-0.104928
220,-0.369732
221,1.066952
222,-1.010257
223,-1.012217
224,-1.414157
225,0.709663
226,0.227642
227,0.747326
228,-1.271995
229,0.489205
230,0.317557
231,0.168315
232,0.316390
233,0.577177
234,0.898278
235,0.803744
236,0.499593
237,-0.498979
238,0.281328
239,-0.783085
240,-1.190816
241,1.305533
242,-0.225809
243,-0.757018
244,-1.197376
245,0.834918
246,0.010833
247,0.306684
248,-0.560312
249,1.206055
250,0.780979
251,0.622704
252,0.933363
253,0.628553
254,-0.888393
255,-0.564653
