timestamp,data
0,-5.418944
1,-5.883631
2,-6.712899
3,-5.969072
4,-5.645648
5,-5.053027
6,-6.944845
7,-5.258640
8,-6.441048
9,-5.258746
10,-5.396229
11,-5.449262
12,-6.404294
13,-6.790778
14,-6.883472
15,-6.489763
16,-6.292391
17,-6.772430
18,-6.168849
19,-6.091939
20,-5.358174
21,-5.494407
22,-6.753313
23,-6.289404
24,-5.316244
25,-6.510545
26,-5.532886
27,-5.683238
28,-5.777522
29,-5.701437
30,-6.805026
31,-5.129414
32,-6.836093
33,-6.422451
34,-5.648361
35,-6.712999
36,-6.641210
37,-5.374224
38,-6.484984
39,-6.391168
40,-6.647555
41,-5.667263
42,-5.196066
43,-6.054265
44,-6.280798
45,-5.769374
46,-5.048887
47,-6.855525
48,-6.656335
49,-6.631701
50,-5.083588
51,-5.139716
52,-5.832246
53,-5.048797
54,-6.457647
55,-5.702433
56,-6.295882
57,-5.822642
58,-6.171358
59,-5.886597
60,-6.374630
61,-6.423945
62,-5.466425
63,-5.862247
64,-5.953847
65,-6.550961
66,-6.230889
67,-6.959913
68,-6.838139
69,-6.889992
70,-5.782018
71,-5.329908
72,-5.022513
73,-6.154890
74,-5.646734
75,-5.006020
76,-6.081723
77,-6.496197
78,-6.598041
79,-5.119612
80,-6.505055
81,-6.930646
82,-5.812093
83,-6.648855
84,-6.697089
85,-6.067573
86,-5.687022
87,-5.152120
88,-5.490761
89,-5.651613
90,-5.754880
91,-6.297087
92,-5.713602
93,-6.813972
94,-6.790437
95,-6.375543
96,-5.699070
97,-5.569917
98,-6.223342
99,-6.267274
100,-6.294276
101,-6.888590
102,-5.661809
103,-5.827834
104,-6.744257
105,-6.471964
106,-5.974627
107,-5.180474
108,-6.088117
109,-6.384059
110,-6.060766
111,-5.880468
112,-5.781352
113,-5.492633
114,-5.634845
115,-6.083805
116,-6.338057
117,-5.381221
118,-5.271728
119,-5.566209
120,-6.995102
121,-6.257645
122,-5.908877
123,-6.145371
124,-5.486610
125,-5.661310
126,-6.875767
127,-5.543596
128,-6.779725
129,-6.345571
130,-5.983289
131,-5.308391
132,-5.685861
133,-5.054846
134,-6.437070
135,-6.149021
136,-5.089333
137,-6.476397
138,-5.566977
139,-6.145744
140,-6.892808
141,-6.020590
142,-6.541783
143,-5.366995
144,-6.160306
145,-6.353106
146,-5.854443
147,-6.008674
148,-5.791389
149,-6.271353
150,-5.290503
151,-5.176699
152,-6.954741
153,-6.553009
154,-6.113649
155,-5.156790
156,-5.705246
157,-6.953499
158,-5.731099
159,-6.469842
160,-6.392319
161,-5.932180
162,-5.379211
163,-6.261460
164,-5.739860
165,-6.487148
166,-6.264197
167,-5.101547
168,-6.989471
169,-6.176178
170,-5.916931
171,-5.051287
172,-5.433700
173,-5.770310
174,-5.613832
175,-5.373001
176,-6.604247
177,-5.834039
178,-5.834414
179,-5.228719
180,-5.358377
181,-6.833580
182,-6.613324
183,-6.876113
184,-5.031545
185,-5.827314
186,-6.446510
187,-6.757453
188,-5.190239
189,-6.761204
190,-6.935187
191,-6.025979
192,-5.701879
193,-5.497630
194,-5.462574
195,-6.704623
196,-5.546552
197,-6.158104
198,-5.971159
199,-5.544525
200,-6.572000
201,-5.322000
202,-5.953918
203,-5.962809
204,-6.379581
205,-5.922016
206,-6.987681
207,-6.886854
208,-5.003903
209,-6.236073
210,-6.915292
211,-6.319465
212,-5.580709
213,-6.811784
214,-5.565219
215,-5.402391
216,-6.550184
217,-5.048884
218,-5.719782
219,-6.994862
220,-5.193929
221,-5.540859
222,-5.589534
223,-6.773326
224,-5.945418
225,-5.994814
226,-6.495018
227,-6.570277
228,-5.015968
229,-5.203429
230,-6.215971
231,-6.008925
232,-6.711423
233,-5.696763
234,-5.793149
235,-6.501790
236,-6.636954
237,-6.235747
238,-5.706251
239,-5.752303
240,-6.016514
241,-6.780467
242,-6.832633
243,-6.739258
244,-5.256586
245,-6.509048
246,-6.002292
247,-5.915927
248,-6.427282
249,-6.640988
250,-6.386401
251,-6.737057
252,-5.152489
253,-6.492061
254,-5.055012
255,-6.588702
