timestamp,data
0,-6.670588
1,-6.855858
2,-6.598438
3,-5.242550
4,-6.586088
5,-5.692981
6,-6.342455
7,-5.728795
8,-6.038228
9,-5.978344
10,-5.371137
11,-5.932059
12,-6.921074
13,-6.258730
14,-5.771735
15,-6.393893
16,-5.448485
17,-6.893798
18,-5.009644
19,-5.572762
20,-5.915103
21,-5.849099
22,-5.739881
23,-5.985401
24,-5.534605
25,-6.228538
26,-5.525329
27,-5.832263
28,-6.005662
29,-5.356729
30,-5.449563
31,-6.022960
32,-5.496588
33,-6.710217
34,-6.735301
35,-6.979374
36,-6.613775
37,-6.949487
38,-6.482183
39,-6.572121
40,-6.525779
41,-5.119259
42,-6.833357
43,-5.407714
44,-6.536857
45,-6.476522
46,-5.351327
47,-6.097764
48,-6.386145
49,-5.576199
50,-5.005430
51,-5.281138
52,-6.807951
53,-6.064651
54,-5.940927
55,-5.607006
56,-6.895340
57,-6.835086
58,-5.027239
59,-6.084361
60,-6.500734
61,-5.653406
62,-5.169813
63,-5.082631
64,-6.802502
65,-5.547132
66,-6.330462
67,-5.879975
68,-5.761381
69,-5.132115
70,-5.072193
71,-6.562087
72,-5.531923
73,-5.618954
74,-5.998621
75,-5.590001
76,-5.536829
77,-6.998538
78,-6.557113
79,-6.382119
80,-6.779775
81,-5.723367
82,-6.117359
83,-5.987163
84,-6.954556
85,-6.948356
86,-5.062417
87,-5.273383
88,-5.336406
89,-6.871429
90,-5.552827
91,-6.214001
92,-6.902612
93,-6.438597
94,-5.094094
95,-5.936492
96,-6.387826
97,-5.164604
98,-5.211030
99,-5.589109
100,-6.084073
101,-6.035906
102,-6.288026
103,-6.402919
104,-5.173980
105,-6.219433
106,-5.544164
107,-5.941301
108,-5.226330
109,-6.395670
110,-5.111596
111,-6.543691
112,-6.427488
113,-5.521489
114,-6.493680
115,-6.718301
116,-6.599897
117,-5.357962
118,-6.329626
119,-6.481676
120,-6.907765
121,-6.834578
122,-5.555105
123,-5.444974
124,-6.080954
125,-5.496873
126,-5.125923
127,-6.181073
128,-5.561644
129,-6.027940
130,-6.775061
131,-6.932596
132,-5.677067
133,-6.456580
134,-5.884973
135,-6.330234
136,-5.231749
137,-5.162605
138,-5.814471
139,-5.079928
140,-6.502085
141,-6.878560
142,-5.850911
143,-6.971664
144,-6.428480
145,-5.946064
146,-6.124230
147,-6.775755
148,-6.497669
149,-5.453094
150,-6.923941
151,-6.869582
152,-5.005322
153,-5.006236
154,-6.805716
155,-6.992177
156,-6.019327
157,-5.915404
158,-5.250216
159,-5.140221
160,-5.961547
161,-5.934354
162,-6.341000
163,-5.956641
164,-6.710964
165,-6.533278
166,-5.135684
167,-5.660657
168,-6.491920
169,-6.646385
170,-5.808661
171,-5.805864
172,-5.886155
173,-5.322517
174,-6.709180
175,-6.896620
176,-5.691628
177,-5.182024
178,-6.255232
179,-6.606195
180,-6.256732
181,-6.107389
182,-5.445664
183,-5.510070
184,-6.632896
185,-6.453836
186,-6.258836
187,-6.636557
188,-6.290330
189,-6.611794
190,-5.948061
191,-5.230319
192,-5.540338
193,-6.580031
194,-5.786907
195,-5.812774
196,-6.691839
197,-6.849170
198,-5.940759
199,-5.713742
200,-5.557128
201,-6.297478
202,-6.110521
203,-6.966489
204,-5.717843
205,-5.894159
206,-6.580088
207,-6.662569
208,-6.847420
209,-6.745282
210,-5.012158
211,-5.260087
212,-5.065108
213,-5.340605
214,-6.746630
215,-5.542314
216,-5.249653
217,-6.058629
218,-6.165196
219,-6.768244
220,-5.640770
221,-5.069949
222,-6.051282
223,-5.644993
224,-6.415248
225,-6.441073
226,-6.672515
227,-6.760390
228,-6.553411
229,-6.143249
230,-5.065564
231,-6.964648
232,-6.991113
233,-5.776340
234,-6.388818
235,-6.739992
236,-5.615757
237,-6.602760
238,-5.896657
239,-6.076775
240,-6.517721
241,-6.906586
242,-6.449104
243,-6.351185
244,-5.814851
245,-6.844715
246,-6.517553
247,-5.921065
248,-5.146710
249,-5.438312
250,-5.401696
251,-5.180624
252,-5.027620
253,-5.390216
254,-5.621921
255,-6.900343
