timestamp,data
0,-6.789206
1,-5.327117
2,-6.454323
3,-5.491875
4,-5.526845
5,-5.678258
6,-5.876792
7,-5.789733
8,-5.743217
9,-5.727971
10,-5.951877
11,-6.071727
12,-6.749258
13,-5.112031
14,-6.894331
15,-5.033175
16,-5.159926
17,-6.807092
18,-6.465912
19,-5.500697
20,-5.379534
21,-5.504626
22,-6.335985
23,-5.947339
24,-6.350677
25,-5.065845
26,-5.030066
27,-5.424643
28,-6.014483
29,-5.298099
30,-6.863379
31,-6.955950
32,-6.149680
33,-6.911904
34,-5.815599
35,-6.989517
36,-5.126976
37,-5.758088
38,-5.799123
39,-5.700643
40,-6.617282
41,-6.803902
42,-5.631083
43,-6.662052
44,-5.214807
45,-5.494406
46,-6.274105
47,-5.256063
48,-6.267521
49,-5.598914
50,-6.701846
51,-5.745115
52,-5.865497
53,-5.552868
54,-6.610095
55,-6.179971
56,-5.469395
57,-5.154258
58,-6.337936
59,-5.392237
60,-6.876633
61,-5.146649
62,-6.893240
63,-5.487632
64,-6.025652
65,-5.831193
66,-5.899902
67,-6.807342
68,-5.143456
69,-6.459105
70,-5.885533
71,-5.488270
72,-6.564122
73,-6.647141
74,-6.350686
75,-6.051721
76,-5.980282
77,-6.478976
78,-6.928344
79,-5.123887
80,-6.487304
81,-5.707220
82,-5.076915
83,-6.196960
84,-6.665552
85,-5.790727
86,-6.842843
87,-6.570448
88,-5.012526
89,-6.733884
90,-6.145847
91,-6.750507
92,-5.977564
93,-5.922765
94,-5.845714
95,-5.556966
96,-5.800916
97,-6.822645
98,-5.254489
99,-6.757223
100,-5.218116
101,-6.619685
102,-6.097657
103,-6.446368
104,-5.940826
105,-5.161101
106,-5.604180
107,-6.852832
108,-6.128431
109,-6.759405
110,-6.525488
111,-5.640888
112,-5.674503
113,-5.960293
114,-5.648522
115,-6.172369
116,-6.447920
117,-5.294975
118,-6.573331
119,-5.644917
120,-6.533587
121,-6.350774
122,-6.351068
123,-6.572134
124,-6.063920
125,-5.544598
126,-5.652749
127,-6.306335
128,-6.334509
129,-6.128430
130,-5.685172
131,-6.657491
132,-6.624916
133,-6.692477
134,-5.737311
135,-6.938145
136,-5.502748
137,-5.246096
138,-5.054873
139,-5.111019
140,-6.791533
141,-6.200829
142,-6.411868
143,-6.741117
144,-6.350927
145,-6.759318
146,-6.378254
147,-6.777735
148,-5.717367
149,-5.127868
150,-6.346955
151,-6.283968
152,-5.629602
153,-5.207462
154,-5.653421
155,-6.942552
156,-6.024558
157,-6.773790
158,-5.021483
159,-5.924477
160,-6.107511
161,-6.602768
162,-5.269668
163,-5.913076
164,-6.318654
165,-6.892565
166,-6.563089
167,-6.805718
168,-5.445785
169,-5.629409
170,-6.739777
171,-6.270801
172,-6.051126
173,-6.810232
174,-5.231948
175,-5.489385
176,-5.965024
177,-5.565218
178,-5.593150
179,-6.600328
180,-5.500948
181,-6.783950
182,-6.985852
183,-5.229502
184,-6.566735
185,-6.060183
186,-5.447962
187,-5.088512
188,-6.674564
189,-6.191436
190,-5.418250
191,-5.526937
192,-5.619166
193,-6.516373
194,-5.035244
195,-6.919283
196,-6.844645
197,-5.858887
198,-6.696626
199,-6.028351
200,-6.979222
201,-5.803368
202,-6.950060
203,-6.130839
204,-6.366297
205,-5.110768
206,-6.151868
207,-6.603644
208,-5.105564
209,-5.975116
210,-6.248301
211,-5.807289
212,-6.016279
213,-5.005967
214,-5.564603
215,-6.148005
216,-5.026016
217,-6.328218
218,-6.920411
219,-5.968509
220,-5.988680
221,-5.778079
222,-6.937211
223,-5.498117
224,-5.664566
225,-6.656704
226,-5.931203
227,-6.248703
228,-5.654216
229,-6.869699
230,-6.709299
231,-5.175399
232,-5.238105
233,-5.374390
234,-6.853140
235,-5.054258
236,-5.580245
237,-5.430552
238,-5.964759
239,-5.541000
240,-5.560950
241,-6.176777
242,-5.646722
243,-6.255069
244,-6.283148
245,-5.231387
246,-5.913631
247,-6.719999
248,-6.850440
249,-5.470328
250,-6.748315
251,-6.295280
252,-6.062368
253,-5.391479
254,-5.076229
255,-5.523416
